2026-05-17 00:00:56 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aebcf.html
2026-05-17 03:08:46 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mbddb.html
2026-05-17 03:08:48 | INFO     | ss_crawler | [lens_scraper] Filtered [mbddb]: filtered_nikon
2026-05-17 03:08:48 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/acfjg.html
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'canon продаю объектив eos canon 24-70 4t l серии, малопользованый'
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'eos modelis: canon продаю объектив eos canon 24-70 4t l сери...'
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F4L IS USM score=1.35
2026-05-17 03:08:50 | INFO     | ss_crawler | [lens_scraper] Matched [acfjg]: Canon_24-70mm_F4L_IS_USM (100% confidence)
2026-05-17 03:08:50 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fopom.html
2026-05-17 03:08:54 | INFO     | ss_crawler | [lens_scraper] Filtered [fopom]: filtered_jauns
2026-05-17 03:08:54 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgookb.html
2026-05-17 03:08:57 | INFO     | ss_crawler | [lens_scraper] Filtered [bgookb]: filtered_jauns
2026-05-17 03:08:57 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/pdnbl.html
2026-05-17 03:08:59 | INFO     | ss_crawler | [lens_scraper] Filtered [pdnbl]: filtered_jauns
2026-05-17 03:08:59 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mcbcb.html
2026-05-17 03:09:03 | INFO     | ss_crawler | [lens_scraper] Filtered [mcbcb]: filtered_nikon
2026-05-17 03:09:03 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fncgj.html
2026-05-17 03:09:05 | INFO     | ss_crawler | [lens_scraper] Filtered [fncgj]: filtered_nikon
2026-05-17 03:09:05 | INFO     | ss_crawler | [lens_scraper] Fetching page 2: https://www.ss.com/lv/electronics/photo-optics/objectives/page2.html
2026-05-17 03:09:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/photo-optics/objectives/page2.html
2026-05-17 03:09:08 | INFO     | ss_crawler | [lens_scraper] Found 32 listings on page 2
2026-05-17 03:09:08 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ghlhb.html
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '18-200mm'
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm-200mm (from_model=True)
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 18-200mm...'
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 18-200mm F3.5-5.6 IS score=1.35
2026-05-17 03:09:10 | INFO     | ss_crawler | [lens_scraper] Matched [ghlhb]: Canon_18-200mm_F3.5-5.6_IS (100% confidence)
2026-05-17 03:09:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ghlhb.html
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '18-200mm'
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm-200mm (from_model=True)
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 18-200mm...'
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 18-200mm F3.5-5.6 IS score=1.35
2026-05-17 03:09:12 | INFO     | ss_crawler | [lens_scraper] Matched [ghlhb]: Canon_18-200mm_F3.5-5.6_IS (100% confidence)
2026-05-17 03:09:12 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ghlhb.html
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '18-200mm'
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm-200mm (from_model=True)
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 18-200mm...'
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 18-200mm F3.5-5.6 IS score=1.35
2026-05-17 03:09:15 | INFO     | ss_crawler | [lens_scraper] Matched [ghlhb]: Canon_18-200mm_F3.5-5.6_IS (100% confidence)
2026-05-17 03:09:15 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cbnkb.html
2026-05-17 03:09:18 | INFO     | ss_crawler | [lens_scraper] Filtered [cbnkb]: filtered_nikon
2026-05-17 03:09:18 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mxpmc.html
2026-05-17 03:09:20 | INFO     | ss_crawler | [lens_scraper] Filtered [mxpmc]: filtered_jauns
2026-05-17 03:09:20 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ahdbb.html
2026-05-17 03:09:23 | INFO     | ss_crawler | [lens_scraper] Filtered [ahdbb]: filtered_jauns
2026-05-17 03:09:23 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/eimlg.html
2026-05-17 03:09:25 | INFO     | ss_crawler | [lens_scraper] Filtered [eimlg]: filtered_jauns
2026-05-17 03:09:25 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cdbnl.html
2026-05-17 03:09:28 | INFO     | ss_crawler | [lens_scraper] Filtered [cdbnl]: filtered_jauns
2026-05-17 03:09:28 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgmmod.html
2026-05-17 03:09:32 | INFO     | ss_crawler | [lens_scraper] Filtered [bgmmod]: filtered_nikon
2026-05-17 03:09:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gfjin.html
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '2, 8/28 mm'
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] Detected focal: 28mm (from_model=True)
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'pallas modelis: 2, 8/28 mm...'
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 28mm F2.8 IS USM score=1.00
2026-05-17 03:09:35 | INFO     | ss_crawler | [lens_scraper] Matched [gfjin]: Canon_28mm_F2.8_IS_USM (100% confidence)
2026-05-17 03:09:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fkmbj.html
2026-05-17 03:09:39 | INFO     | ss_crawler | [lens_scraper] Filtered [fkmbj]: filtered_nikon
2026-05-17 03:09:39 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/abxep.html
2026-05-17 03:09:42 | INFO     | ss_crawler | [lens_scraper] Filtered [abxep]: filtered_jauns
2026-05-17 03:09:42 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bixcmk.html
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '24-70mm dg ii'
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 24-70mm dg ii...'
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 24-70mm F2.8 GM II score=1.05
2026-05-17 03:09:44 | INFO     | ss_crawler | [lens_scraper] Matched [bixcmk]: Sony_Sony_FE_24-70mm_F2.8_GM_II (100% confidence)
2026-05-17 03:09:44 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/opihn.html
2026-05-17 03:09:47 | INFO     | ss_crawler | [lens_scraper] Filtered [opihn]: filtered_nikon
2026-05-17 03:09:47 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgncbe.html
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fujinon pārdodu augstas klases platleņķa objektīvu – fujifilm xf 18mm f/1'
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm (from_model=True)
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'fujifilm modelis: fujinon pārdodu augstas klases platleņķa o...'
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 18mm F3.5 Distagon T* ZE score=0.70
2026-05-17 03:09:49 | INFO     | ss_crawler | [lens_scraper] Matched [bgncbe]: Zeiss_18mm_F3.5_Distagon_T*_ZE (70% confidence)
2026-05-17 03:09:49 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bicplh.html
2026-05-17 03:09:52 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fujinon pārdodu leģendāro portretu objektīvu no fujifilm – fujifilm xf 56mm f/1'
2026-05-17 03:09:52 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:09:52 | INFO     | ss_crawler | [lens_scraper] Detected focal: 56mm (from_model=True)
2026-05-17 03:09:52 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'fujifilm modelis: fujinon pārdodu leģendāro portretu objektī...'
2026-05-17 03:09:52 | INFO     | ss_crawler | [lens_scraper] No match for [bicplh]
2026-05-17 03:09:52 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bhbenx.html
2026-05-17 03:09:55 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fujinon pārdodu profesionālu makro objektīvu no fujifilm – fujifilm xf 80mm f/2'
2026-05-17 03:09:55 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:09:55 | INFO     | ss_crawler | [lens_scraper] Detected focal: 80mm (from_model=True)
2026-05-17 03:09:55 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'fujifilm modelis: fujinon pārdodu profesionālu makro objektī...'
2026-05-17 03:09:55 | INFO     | ss_crawler | [lens_scraper] No match for [bhbenx]
2026-05-17 03:09:55 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/biexog.html
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fujinon fujinon xf 35mm f/2 r wr objektīvs'
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'fujifilm modelis: fujinon fujinon xf 35mm f/2 r wr objektīvs...'
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F2 IS USM score=1.00
2026-05-17 03:09:57 | INFO     | ss_crawler | [lens_scraper] Matched [biexog]: Canon_35mm_F2_IS_USM (100% confidence)
2026-05-17 03:09:57 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dphjn.html
2026-05-17 03:09:59 | INFO     | ss_crawler | [lens_scraper] Filtered [dphjn]: filtered_nikon
2026-05-17 03:09:59 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ddffo.html
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 17-55 f2.8'
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] Detected focal: 17mm-55mm (from_model=True)
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 17-55 f2.8...'
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 17-55mm F2.8 IS USM score=1.15
2026-05-17 03:10:01 | INFO     | ss_crawler | [lens_scraper] Matched [ddffo]: Canon_17-55mm_F2.8_IS_USM (100% confidence)
2026-05-17 03:10:01 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mxjie.html
2026-05-17 03:10:04 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'mc macro pārdodu mc vitacon auto zoom 75-200 mm 1:4'
2026-05-17 03:10:04 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:04 | INFO     | ss_crawler | [lens_scraper] Detected focal: 75mm-200mm (from_model=True)
2026-05-17 03:10:04 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'vitacon modelis: mc macro pārdodu mc vitacon auto zoom 75-20...'
2026-05-17 03:10:04 | INFO     | ss_crawler | [lens_scraper] No match for [mxjie]
2026-05-17 03:10:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ekolb.html
2026-05-17 03:10:06 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'zoom master pārdodu sigma zoom master objektīvu'
2026-05-17 03:10:06 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:06 | INFO     | ss_crawler | [lens_scraper] Detected focal: 8mm-4mm (from_model=False)
2026-05-17 03:10:07 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 8mm F3.5 EX DG Circular Fisheye score=0.90
2026-05-17 03:10:07 | INFO     | ss_crawler | [lens_scraper] Matched [ekolb]: Sigma_8mm_F3.5_EX_DG_Circular_Fisheye (90% confidence)
2026-05-17 03:10:07 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ddhci.html
2026-05-17 03:10:09 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'macrofocusing pārdodu vivitar 1'
2026-05-17 03:10:09 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:09 | INFO     | ss_crawler | [lens_scraper] Detected focal: 70mm-210mm (from_model=False)
2026-05-17 03:10:10 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 70-210mm F4 Di VC USD score=0.55
2026-05-17 03:10:10 | INFO     | ss_crawler | [lens_scraper] Matched [ddhci]: Tamron_70-210mm_F4_Di_VC_USD (55% confidence)
2026-05-17 03:10:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mckic.html
2026-05-17 03:10:13 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'auto tele pārdodu panagor auto tele objektīvu'
2026-05-17 03:10:13 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:13 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F2.8 Macro IS STM score=0.95
2026-05-17 03:10:13 | INFO     | ss_crawler | [lens_scraper] Matched [mckic]: Canon_35mm_F2.8_Macro_IS_STM (95% confidence)
2026-05-17 03:10:13 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mblbp.html
2026-05-17 03:10:16 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'zoom pārdodu sigma zoom 1:4'
2026-05-17 03:10:16 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:16 | INFO     | ss_crawler | [lens_scraper] Detected focal: 5mm-5mm (from_model=False)
2026-05-17 03:10:16 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 500mm F4 DG OS HSM Sports score=0.75
2026-05-17 03:10:16 | INFO     | ss_crawler | [lens_scraper] Matched [mblbp]: Sigma_500mm_F4_DG_OS_HSM_Sports (75% confidence)
2026-05-17 03:10:16 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bkmpjx.html
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '35mm f1.4 dg d'
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 35mm f1.4 dg d...'
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F1.4 DG HSM Art score=1.25
2026-05-17 03:10:19 | INFO     | ss_crawler | [lens_scraper] Matched [bkmpjx]: Sigma_35mm_F1.4_DG_HSM_Art (100% confidence)
2026-05-17 03:10:19 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mbkfg.html
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '60 x'
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] Detected focal: 60mm (from_model=True)
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'apexel modelis: 60 x...'
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 60mm F2.8 Macro USM score=0.85
2026-05-17 03:10:22 | INFO     | ss_crawler | [lens_scraper] Matched [mbkfg]: Canon_60mm_F2.8_Macro_USM (85% confidence)
2026-05-17 03:10:22 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/kcklf.html
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 70-200mm'
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] Detected focal: 70mm-200mm (from_model=True)
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: fe 70-200mm...'
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 70-200mm F4 G OSS score=1.35
2026-05-17 03:10:25 | INFO     | ss_crawler | [lens_scraper] Matched [kcklf]: Sony_Sony_FE_70-200mm_F4_G_OSS (100% confidence)
2026-05-17 03:10:25 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/jokle.html
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '35mm 1.4 e'
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 35mm 1.4 e...'
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F1.4 DG HSM Art score=1.25
2026-05-17 03:10:27 | INFO     | ss_crawler | [lens_scraper] Matched [jokle]: Sigma_35mm_F1.4_DG_HSM_Art (100% confidence)
2026-05-17 03:10:27 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ajfjg.html
2026-05-17 03:10:29 | INFO     | ss_crawler | [lens_scraper] Filtered [ajfjg]: filtered_jauns
2026-05-17 03:10:29 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aahig.html
2026-05-17 03:10:32 | INFO     | ss_crawler | [lens_scraper] Filtered [aahig]: filtered_nikon
2026-05-17 03:10:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgoiok.html
2026-05-17 03:10:35 | INFO     | ss_crawler | [lens_scraper] Filtered [bgoiok]: filtered_jauns
2026-05-17 03:10:35 | INFO     | ss_crawler | [lens_scraper] Fetching page 3: https://www.ss.com/lv/electronics/photo-optics/objectives/page3.html
2026-05-17 03:10:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/photo-optics/objectives/page3.html
2026-05-17 03:10:38 | INFO     | ss_crawler | [lens_scraper] Found 32 listings on page 3
2026-05-17 03:10:38 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/jpkxo.html
2026-05-17 03:10:40 | INFO     | ss_crawler | [lens_scraper] Filtered [jpkxo]: filtered_jauns
2026-05-17 03:10:40 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/jpkxo.html
2026-05-17 03:10:42 | INFO     | ss_crawler | [lens_scraper] Filtered [jpkxo]: filtered_jauns
2026-05-17 03:10:42 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/jpkxo.html
2026-05-17 03:10:44 | INFO     | ss_crawler | [lens_scraper] Filtered [jpkxo]: filtered_jauns
2026-05-17 03:10:44 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/beggdi.html
2026-05-17 03:10:47 | INFO     | ss_crawler | [lens_scraper] Filtered [beggdi]: filtered_jauns
2026-05-17 03:10:47 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/eegjb.html
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '18-200'
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm-200mm (from_model=True)
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: 18-200...'
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 18-200mm F3.5-6.3 OSS score=1.35
2026-05-17 03:10:50 | INFO     | ss_crawler | [lens_scraper] Matched [eegjb]: Sony_Sony_E_18-200mm_F3.5-6.3_OSS (100% confidence)
2026-05-17 03:10:50 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/begmdo.html
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '20-40 f2.8'
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] Detected focal: 20mm-40mm (from_model=True)
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'tamron modelis: 20-40 f2.8...'
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Tamron 20-40mm F/2.8 Di III VXD score=0.95
2026-05-17 03:10:53 | INFO     | ss_crawler | [lens_scraper] Matched [begmdo]: Tamron_Tamron_20-40mm_F_2.8_Di_III_VXD (95% confidence)
2026-05-17 03:10:53 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cdoge.html
2026-05-17 03:10:55 | INFO     | ss_crawler | [lens_scraper] Filtered [cdoge]: filtered_nikon
2026-05-17 03:10:55 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cbjpb.html
2026-05-17 03:10:57 | INFO     | ss_crawler | [lens_scraper] Filtered [cbjpb]: filtered_nikon
2026-05-17 03:10:57 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aafxg.html
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 35 1.4l'
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 35 1.4l...'
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F1.4L USM score=1.60
2026-05-17 03:11:00 | INFO     | ss_crawler | [lens_scraper] Matched [aafxg]: Canon_35mm_F1.4L_USM (100% confidence)
2026-05-17 03:11:00 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bjdpgm.html
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 24-70 f2.8'
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 24-70 f2.8...'
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F2.8L II USM score=1.60
2026-05-17 03:11:02 | INFO     | ss_crawler | [lens_scraper] Matched [bjdpgm]: Canon_24-70mm_F2.8L_II_USM (100% confidence)
2026-05-17 03:11:02 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/kbicb.html
2026-05-17 03:11:06 | INFO     | ss_crawler | [lens_scraper] Filtered [kbicb]: filtered_jauns
2026-05-17 03:11:06 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cheix.html
